Trending_days,Publish_Time,Category_id
1,A,24
1,A,24
1,A,29
1,A,25
1,A,17
1,A,22
1,A,25
1,A,24
1,A,27
1,A,19
1,A,26
1,A,19
1,A,24
1,A,25
1,A,19
1,A,25
1,A,26
1,A,24
1,A,26
1,A,26
1,A,26
1,A,26
1,A,25
1,A,25
1,A,27
1,A,24
1,A,28
1,A,28
1,A,26
1,A,24
1,A,26
1,A,22
1,A,22
1,A,22
1,A,24
1,A,22
1,A,26
1,A,25
1,A,22
1,A,24
1,A,22
1,A,23
1,A,24
1,A,10
1,A,23
1,A,28
1,A,10
1,A,2
1,A,28
1,A,17
1,A,24
1,A,26
1,A,25
1,A,23
1,A,24
1,A,25
1,A,24
1,A,27
1,A,24
1,A,10
1,A,24
1,A,24
1,A,22
1,A,24
1,A,24
1,A,24
1,A,17
1,A,17
1,A,17
1,A,17
1,A,24
1,A,24
1,A,24
1,A,23
1,A,24
1,A,25
1,A,17
1,A,24
1,A,24
1,A,24
1,A,17
1,A,25
1,A,24
1,A,23
1,A,24
1,A,24
1,A,24
1,A,23
1,A,23
1,A,24
1,A,23
1,A,24
1,A,24
1,A,23
1,A,24
1,A,25
1,A,17
1,A,17
1,A,24
1,A,10
1,A,24
1,A,24
1,A,23
1,A,24
1,A,24
1,A,25
1,A,24
1,A,24
1,A,24
1,A,24
1,A,24
1,A,24
1,A,23
1,A,24
1,A,24
1,A,24
1,A,24
1,A,24
1,A,22
1,A,10
1,A,24
1,A,24
1,A,22
1,A,22
1,A,24
1,A,22
1,A,24
1,A,24
1,A,24
1,A,17
1,A,26
1,A,17
1,A,19
1,A,10
1,A,23
1,A,24
1,A,10
1,A,24
1,A,23
1,A,23
1,A,23
1,A,24
1,A,24
1,A,24
1,A,24
1,A,22
1,A,28
1,A,24
1,A,24
1,A,24
1,A,28
1,A,24
1,A,24
1,A,23
1,A,24
1,A,1
1,A,25
1,A,28
1,A,22
1,A,26
1,A,15
1,A,17
1,A,24
1,A,26
1,A,22
1,A,24
1,A,23
1,A,17
1,A,10
1,A,23
1,A,17
1,A,1
1,A,1
1,A,24
1,A,23
1,A,24
1,A,24
1,A,17
1,A,28
1,A,23
1,A,23
1,A,26
1,A,15
1,A,24
1,A,1
1,A,24
1,A,23
1,A,24
1,A,24
1,A,19
1,A,24
1,A,24
1,A,22
1,A,17
1,A,24
1,A,24
1,A,24
1,A,24
1,A,10
1,A,1
1,A,22
1,A,25
1,A,23
1,A,26
1,A,24
1,A,22
1,A,24
1,A,24
1,A,17
1,A,25
1,A,24
1,A,17
1,A,10
1,A,24
1,A,24
1,A,25
1,A,20
1,A,20
1,A,25
1,A,25
1,A,25
1,A,24
1,A,25
1,A,28
1,A,24
1,A,17
1,A,23
1,A,28
1,A,24
1,A,17
1,A,24
1,A,24
1,A,23
1,A,25
1,A,24
1,A,10
1,A,10
1,A,24
1,A,17
1,A,17
1,A,28
1,A,23
1,A,17
1,A,23
1,A,10
1,A,24
1,A,24
1,A,23
1,A,10
1,A,24
1,A,25
1,A,26
1,A,28
1,A,20
1,A,25
1,A,25
1,A,24
1,A,25
1,A,27
1,A,24
1,A,22
1,A,26
1,A,24
1,A,24
1,A,1
1,A,25
1,A,22
1,A,22
1,A,23
1,A,1
1,A,24
1,A,10
1,A,26
1,A,23
1,A,24
1,A,23
1,A,24
1,A,23
1,A,25
1,A,25
1,A,24
1,A,17
1,A,17
1,A,17
1,A,23
1,A,26
1,A,23
1,A,25
1,A,26
1,A,17
1,A,25
1,A,25
1,A,25
1,A,17
1,A,23
1,A,24
1,A,24
1,A,22
1,A,10
1,A,28
1,A,23
1,A,1
1,A,24
1,A,24
1,A,24
1,A,24
1,A,23
1,A,24
1,A,24
1,A,25
1,A,25
1,A,23
1,A,10
1,A,17
1,A,24
1,A,17
1,A,10
1,A,24
1,A,10
1,A,24
1,A,25
1,A,24
1,A,10
1,A,25
1,A,23
1,A,17
1,A,22
1,A,1
1,A,24
1,A,24
1,A,24
1,A,24
1,A,28
1,A,10
1,A,24
1,A,24
1,A,24
1,A,1
1,A,24
1,A,17
1,A,17
1,A,17
1,A,17
1,A,17
1,A,17
1,A,17
1,A,17
1,A,17
1,A,17
1,A,17
1,A,24
1,A,24
1,A,25
1,A,10
1,A,25
1,A,25
1,A,17
1,A,24
1,A,25
1,A,26
1,A,10
1,A,24
1,A,28
1,A,2
1,A,24
1,A,25
1,A,25
1,A,28
1,A,24
1,A,23
1,A,25
1,A,25
1,A,25
1,A,24
1,A,20
1,A,24
1,A,26
1,A,24
1,A,25
1,A,24
1,A,27
1,A,26
1,A,25
1,A,1
1,A,10
1,A,27
1,A,26
1,A,26
1,A,25
1,A,24
1,A,24
1,A,24
1,A,24
1,A,24
1,A,24
1,A,10
1,A,24
1,A,15
1,A,24
1,A,24
1,A,28
1,A,22
1,A,26
1,A,1
1,A,24
1,A,27
1,A,1
1,A,17
1,A,1
1,A,24
1,A,24
1,A,24
1,A,24
1,A,24
1,A,17
1,A,17
1,A,17
1,A,17
1,A,17
1,A,17
1,A,17
1,A,17
1,A,26
1,A,24
1,A,23
1,A,27
1,A,17
1,A,10
1,A,22
1,A,10
1,A,10
1,A,10
1,A,19
1,A,23
1,A,25
1,A,24
1,A,25
1,A,25
1,A,25
1,A,24
1,A,24
1,A,23
1,A,28
1,A,10
1,A,17
1,A,24
1,A,24
1,A,23
1,A,25
1,A,25
1,A,1
1,A,22
1,A,26
1,A,24
1,A,1
1,A,26
1,A,27
1,A,27
1,A,27
1,A,27
1,A,25
1,A,24
1,A,27
1,A,26
1,A,28
1,A,23
1,A,22
1,A,22
1,A,15
1,A,25
1,A,27
1,A,24
1,A,24
1,A,10
1,A,27
1,A,27
1,A,25
1,A,1
1,A,22
1,A,25
1,A,23
1,A,2
1,A,2
1,A,25
1,A,25
1,A,24
1,A,22
1,A,17
1,A,24
1,A,24
1,A,24
1,A,24
1,A,23
2,A,19
2,A,10
2,A,24
2,A,28
2,A,26
2,A,24
2,A,28
2,A,24
2,A,24
2,A,24
2,A,2
2,A,26
2,A,28
2,A,17
2,A,24
2,A,24
2,A,10
2,A,19
2,A,28
2,A,24
2,A,26
2,A,26
2,A,24
2,A,26
2,A,22
2,A,24
2,A,19
2,A,24
2,A,25
2,A,28
2,A,22
2,A,24
2,A,25
2,A,22
2,A,17
2,A,28
2,A,17
2,A,10
2,A,1
2,A,23
2,A,24
2,A,26
2,A,10
2,A,22
2,A,17
2,A,24
2,A,28
2,A,25
2,A,25
2,A,24
2,A,20
2,A,28
2,A,15
2,A,22
2,A,24
2,A,10
2,A,15
2,A,25
2,A,25
2,A,17
2,A,24
2,A,26
2,A,22
2,A,15
2,A,23
2,A,24
2,A,24
2,A,24
2,A,24
2,A,24
2,A,1
2,A,17
2,A,1
2,A,25
2,A,24
2,A,15
2,A,10
2,A,24
2,A,22
2,A,22
2,A,10
2,A,24
2,A,10
2,A,10
2,A,17
2,A,23
2,A,26
2,A,10
2,A,24
2,A,26
2,A,24
2,A,24
2,A,20
2,A,24
2,A,26
2,A,17
2,A,24
2,A,26
2,A,28
2,A,23
2,A,23
2,A,24
2,A,22
2,A,23
2,A,24
2,A,25
2,A,20
2,A,17
2,A,23
2,A,10
2,A,26
2,A,24
2,A,26
2,A,10
2,A,25
2,A,24
2,A,23
2,A,24
2,A,24
2,A,24
2,A,15
2,A,15
2,A,15
2,A,15
2,A,24
2,A,10
2,A,1
2,A,26
2,A,24
2,A,24
2,A,10
2,A,24
2,A,10
2,A,10
2,A,17
2,A,24
2,A,10
2,A,25
2,A,15
2,A,24
2,A,24
2,A,26
2,A,1
2,A,1
2,A,25
2,A,25
2,A,27
2,A,28
2,A,19
2,A,28
2,A,10
2,A,24
2,A,20
2,A,24
2,A,23
2,A,25
2,A,24
2,A,27
2,A,17
2,A,27
2,A,10
2,A,22
2,A,28
2,A,24
2,A,26
2,A,23
2,A,17
2,A,24
2,A,10
2,A,15
2,A,24
2,A,26
2,A,24
2,A,28
2,A,17
2,A,25
2,A,24
2,A,25
2,A,23
2,A,24
2,A,28
2,A,28
2,A,1
2,A,24
2,A,24
2,A,24
2,A,25
2,A,26
2,A,24
2,A,22
2,A,22
2,A,23
2,A,25
2,A,2
2,A,28
2,A,28
2,A,23
2,A,26
2,A,26
2,A,25
2,A,25
2,A,28
2,A,26
2,A,1
2,A,27
2,A,28
2,A,25
2,A,28
2,A,26
2,A,24
2,A,22
2,A,22
2,A,26
2,A,24
2,A,23
2,A,26
2,A,22
2,A,24
2,A,23
2,A,23
2,A,15
2,A,28
2,A,26
2,A,23
2,A,10
2,A,28
2,A,24
2,A,24
2,A,22
2,A,24
2,A,17
2,A,28
2,A,24
2,A,23
2,A,25
2,A,24
2,A,10
2,A,17
2,A,24
2,A,10
2,A,25
2,A,26
2,A,28
2,A,24
2,A,23
2,A,23
2,A,24
2,A,24
2,A,24
2,A,24
2,A,17
2,A,26
2,A,10
2,A,24
2,A,23
2,A,24
2,A,24
2,A,10
2,A,23
2,A,10
2,A,24
2,A,24
2,A,24
2,A,17
2,A,25
2,A,24
2,A,23
2,A,10
2,A,24
2,A,24
2,A,25
2,A,23
2,A,23
2,A,24
2,A,20
2,A,17
2,A,17
2,A,17
2,A,24
2,A,10
2,A,24
2,A,24
2,A,10
2,A,10
2,A,25
2,A,22
2,A,29
2,A,26
2,A,24
2,A,23
2,A,17
2,A,17
2,A,22
2,A,24
2,A,17
2,A,15
2,A,22
2,A,26
2,A,10
2,A,22
2,A,10
2,A,23
2,A,23
2,A,28
2,A,28
2,A,15
2,A,24
2,A,28
2,A,25
2,A,24
2,A,1
2,A,24
2,A,17
2,A,17
2,A,17
2,A,27
2,A,17
2,A,25
2,A,22
2,A,23
2,A,2
2,A,24
2,A,10
2,A,17
2,A,22
2,A,10
2,A,10
2,A,10
2,A,15
2,A,24
2,A,10
2,A,17
2,A,23
2,A,26
2,A,23
2,A,25
2,A,10
2,A,24
2,A,10
2,A,1
2,A,28
2,A,2
2,A,10
2,A,24
2,A,17
2,A,25
2,A,25
2,A,24
2,A,25
2,A,1
2,A,26
2,A,22
2,A,19
2,A,26
2,A,23
2,A,17
2,A,24
2,A,17
2,A,15
2,A,22
2,A,23
2,A,10
2,A,17
2,A,10
2,A,24
2,A,25
2,A,24
2,A,25
2,A,25
2,A,22
2,A,17
2,A,1
2,A,17
2,A,10
2,A,15
2,A,24
2,A,17
2,A,17
2,A,17
2,A,24
2,A,26
2,A,17
2,A,23
2,A,17
2,A,22
2,A,25
2,A,24
2,A,28
2,A,24
2,A,24
2,A,26
2,A,2
2,A,25
2,A,26
2,A,24
2,A,23
2,A,28
2,A,24
2,A,24
2,A,25
2,A,24
2,A,24
2,A,24
2,A,25
2,A,10
2,A,17
2,A,24
2,A,22
2,A,24
2,A,28
2,A,24
2,A,24
2,A,24
2,A,23
2,B,24
2,B,25
2,B,25
2,B,25
2,B,17
2,B,17
2,B,17
2,B,17
2,B,17
2,B,17
2,B,17
2,B,17
2,B,17
2,B,17
2,B,17
2,B,17
2,B,17
2,B,28
2,B,10
2,B,20
2,B,26
2,B,22
2,B,25
2,B,24
2,B,17
2,B,22
2,B,23
2,B,25
2,B,24
2,B,24
2,B,25
2,B,26
2,B,28
2,B,24
2,B,15
2,B,24
2,B,27
2,B,10
2,B,1
2,B,24
2,B,24
2,B,24
2,B,1
2,B,24
2,B,17
2,B,10
2,B,25
2,B,23
2,B,24
2,B,17
2,B,1
2,B,24
2,B,27
2,B,25
2,B,24
2,B,25
2,B,10
2,B,27
2,B,10
2,B,1
2,B,1
2,B,24
2,B,22
2,B,27
2,B,23
2,B,26
2,B,24
2,B,23
2,B,26
2,B,22
2,B,17
2,B,22
2,B,25
2,B,23
2,B,17
2,B,17
2,B,17
2,B,1
2,B,17
2,B,28
2,B,17
2,B,17
2,B,25
2,B,17
2,B,23
2,B,23
2,B,25
2,B,25
2,B,22
2,B,10
2,B,25
2,B,17
2,B,26
2,B,28
2,B,2
2,B,24
2,B,10
2,B,24
2,B,19
2,B,25
2,B,19
2,B,17
2,B,25
2,B,24
2,B,10
2,B,26
2,B,17
2,B,28
2,B,27
2,B,25
2,B,26
2,B,25
2,B,22
2,B,24
2,B,25
2,B,24
2,B,26
2,B,25
2,B,27
2,B,26
2,B,22
2,B,25
2,B,1
2,B,25
2,B,17
2,B,17
2,B,27
2,B,25
2,B,17
2,B,25
2,B,25
2,B,24
2,B,25
2,B,24
2,B,24
2,B,10
2,B,25
2,B,24
3,B,24
3,B,24
3,B,25
3,B,22
3,B,24
3,B,10
3,B,10
3,B,24
3,B,24
3,B,24
3,B,26
3,B,25
3,B,23
3,B,2
3,B,23
3,B,27
3,B,27
3,B,29
3,B,2
3,B,24
3,B,25
3,B,28
3,B,26
3,B,26
3,B,26
3,B,1
3,B,15
3,B,28
3,B,24
3,B,24
3,B,26
3,B,24
3,B,25
3,B,28
3,B,24
3,B,10
3,B,23
3,B,24
3,B,10
3,B,25
3,B,22
3,B,25
3,B,24
3,B,17
3,B,25
3,B,15
3,B,22
3,B,1
3,B,24
3,B,10
3,B,17
3,B,22
3,B,28
3,B,24
3,B,23
3,B,23
3,B,24
3,B,26
3,B,25
3,B,15
3,B,26
3,B,10
3,B,10
3,B,27
3,B,17
3,B,26
3,B,26
3,B,26
3,B,17
3,B,17
3,B,17
3,B,23
3,B,23
3,B,24
3,B,24
3,B,24
3,B,24
3,B,17
3,B,19
3,B,10
3,B,24
3,B,25
3,B,17
3,B,10
3,B,10
3,B,24
3,B,25
3,B,23
3,B,26
3,B,17
3,B,24
3,B,23
3,B,28
3,B,28
3,B,26
3,B,28
3,B,10
3,B,24
3,B,23
3,B,23
3,B,23
3,B,22
3,B,24
3,B,25
3,B,22
3,B,10
3,B,26
3,B,26
3,B,28
3,B,22
3,B,22
3,B,17
3,B,24
3,B,27
3,B,20
3,B,28
3,B,24
3,B,24
3,B,23
3,B,28
3,B,27
3,B,17
3,B,24
3,B,28
3,B,23
3,B,24
3,B,24
3,B,26
3,B,1
3,B,26
3,B,24
3,B,26
3,B,28
3,B,26
3,B,26
3,B,22
3,B,27
3,B,26
3,B,24
3,B,2
3,B,28
3,B,27
3,B,25
3,B,28
3,B,1
3,B,25
3,B,27
3,B,28
3,B,26
3,B,17
3,B,27
3,B,10
3,B,24
3,B,28
3,B,15
3,B,24
3,B,24
3,B,23
3,B,24
3,B,10
3,B,26
3,B,25
3,B,23
3,B,28
3,B,10
3,B,10
3,B,26
3,B,25
3,B,25
3,B,15
3,B,20
3,B,10
3,B,24
3,B,22
3,B,25
3,B,10
3,B,24
3,B,2
3,B,24
3,B,17
3,B,25
3,B,26
3,B,19
3,B,24
3,B,24
3,B,24
3,B,1
3,B,1
3,B,28
3,B,23
3,B,25
3,B,28
3,B,23
3,B,28
3,B,25
3,B,23
3,B,24
3,B,24
3,B,19
3,B,24
3,B,25
3,B,20
3,B,25
3,B,24
3,B,28
3,B,25
3,B,17
3,B,25
3,B,17
3,B,26
3,B,24
3,B,26
3,B,1
3,B,24
3,B,1
3,B,27
3,B,25
3,B,22
3,B,26
3,B,25
3,B,28
3,B,28
3,B,26
3,B,26
3,B,26
3,B,26
3,B,23
3,B,22
3,B,26
3,B,15
3,B,23
3,B,24
3,B,22
3,B,22
3,B,26
3,B,26
3,B,22
3,B,22
3,B,17
3,B,22
3,B,22
3,B,23
3,B,26
3,B,25
3,B,24
3,B,15
3,B,23
3,B,24
3,B,15
3,B,10
3,B,27
3,B,10
3,B,24
3,B,28
3,B,25
3,B,24
3,B,25
3,B,22
3,B,23
3,B,17
3,B,28
3,B,24
3,B,24
3,B,25
3,B,24
3,B,24
3,B,24
3,B,10
3,B,24
3,B,23
3,B,22
3,B,23
3,B,24
3,B,17
3,B,10
3,B,17
3,B,24
3,B,17
3,B,24
3,B,24
3,B,28
3,B,10
3,B,22
3,B,24
3,B,24
3,B,24
3,B,10
3,B,25
3,B,25
3,B,17
3,B,22
3,B,10
3,B,20
3,B,10
3,B,22
3,B,17
3,B,22
3,B,24
3,B,26
3,B,24
3,B,17
3,B,17
3,B,17
3,B,17
3,B,17
3,B,17
3,B,25
3,B,10
3,B,28
3,B,22
3,B,25
3,B,22
3,B,23
3,B,26
3,B,10
3,B,15
3,B,24
3,B,20
3,B,24
3,B,23
3,B,23
3,B,10
3,B,24
3,B,26
3,B,28
3,B,22
3,B,27
3,B,10
3,B,24
3,B,24
3,B,24
3,B,25
3,B,15
3,B,24
3,B,22
3,B,24
3,B,25
3,B,24
3,B,26
3,B,10
3,B,24
3,B,17
3,B,25
3,B,24
3,B,25
3,B,10
3,B,24
3,B,28
3,B,25
3,B,25
3,B,24
3,B,26
3,B,24
3,B,24
3,B,25
3,B,25
3,B,17
3,B,10
3,B,26
3,B,10
3,B,10
3,B,10
3,B,24
3,B,20
3,B,10
3,B,25
3,B,17
3,B,29
3,B,15
3,B,26
3,B,25
3,B,10
3,B,10
3,B,22
3,B,24
3,B,28
3,B,25
3,B,17
3,B,10
3,B,22
3,B,25
3,B,10
3,B,1
3,B,17
3,B,15
3,B,25
3,B,23
3,B,25
3,B,1
3,B,25
3,B,24
3,B,25
3,B,28
3,B,25
3,B,22
3,B,22
3,B,22
3,B,24
3,B,28
3,B,24
3,B,24
3,B,24
3,B,1
3,B,17
3,B,24
3,B,2
3,B,24
3,B,1
3,B,24
3,B,24
3,B,17
3,B,24
3,B,24
3,B,26
3,B,10
3,B,17
3,B,17
3,B,23
3,B,23
3,B,10
3,B,23
3,B,23
3,B,10
3,B,24
3,B,24
3,B,24
3,B,28
3,B,23
3,B,25
3,B,24
3,B,24
3,B,10
3,B,24
3,B,24
3,B,27
3,B,1
3,B,2
3,B,28
3,B,24
3,B,26
3,B,27
3,B,24
3,B,22
3,B,24
3,B,17
3,B,27
3,B,28
3,B,24
3,B,24
3,B,24
3,B,23
3,B,17
3,B,17
3,B,17
3,B,17
3,B,17
3,B,24
3,B,27
3,B,25
3,B,17
3,B,10
3,B,24
3,B,25
3,B,25
3,B,17
3,B,27
3,B,24
3,B,24
3,B,10
3,B,24
3,B,23
3,B,20
3,B,28
3,B,17
3,B,28
3,B,10
3,B,26
3,B,28
3,B,26
3,B,24
3,B,22
3,B,24
3,B,24
3,B,1
3,B,25
3,B,28
3,B,20
3,B,17
3,B,24
3,B,22
3,B,24
3,B,24
3,B,24
3,B,22
3,B,23
3,B,28
3,B,29
3,B,26
3,B,2
3,B,23
3,B,25
3,B,25
3,B,24
3,B,10
3,B,22
3,B,22
3,B,28
3,B,24
3,B,24
3,B,10
3,B,28
3,B,26
3,B,28
3,B,25
3,B,22
3,B,25
3,B,24
3,B,23
3,B,10
3,B,10
3,B,1
3,B,17
3,B,17
3,B,17
3,B,17
3,B,17
3,B,10
3,B,20
3,B,17
3,B,2
3,B,1
3,B,10
3,B,26
3,B,26
3,B,25
3,B,10
3,B,26
3,B,27
3,B,29
3,B,1
3,B,1
3,B,17
3,B,24
3,B,28
3,B,26
3,B,24
3,B,2
3,B,25
3,B,25
3,B,28
3,B,24
3,B,23
3,B,22
3,B,23
3,B,22
3,B,25
3,B,24
3,B,26
3,B,26
3,B,26
3,B,26
3,B,26
3,B,27
3,B,15
3,B,27
3,B,27
3,B,27
3,B,27
3,B,23
3,B,23
3,B,22
3,B,23
3,B,24
3,B,23
3,B,23
3,B,24
3,B,24
3,B,24
3,B,17
3,B,24
3,B,25
3,C,25
3,C,25
3,C,24
3,C,24
3,C,17
3,C,22
3,C,22
3,C,24
3,C,23
3,C,1
3,C,28
3,C,20
3,C,20
3,C,24
3,C,24
4,C,1
4,C,24
4,C,1
4,C,24
4,C,24
4,C,10
4,C,1
4,C,28
4,C,24
4,C,19
4,C,24
4,C,10
4,C,22
4,C,28
4,C,22
4,C,22
4,C,26
4,C,26
4,C,26
4,C,26
4,C,2
4,C,24
4,C,25
4,C,10
4,C,2
4,C,24
4,C,24
4,C,25
4,C,28
4,C,15
4,C,25
4,C,1
4,C,24
4,C,28
4,C,26
4,C,19
4,C,26
4,C,23
4,C,22
4,C,27
4,C,24
4,C,1
4,C,22
4,C,24
4,C,15
4,C,22
4,C,10
4,C,24
4,C,25
4,C,20
4,C,25
4,C,27
4,C,24
4,C,25
4,C,22
4,C,24
4,C,22
4,C,22
4,C,15
4,C,24
4,C,20
4,C,10
4,C,26
4,C,10
4,C,10
4,C,24
4,C,24
4,C,19
4,C,24
4,C,24
4,C,26
4,C,24
4,C,24
4,C,10
4,C,24
4,C,10
4,C,22
4,C,23
4,C,26
4,C,24
4,C,28
4,C,10
4,C,17
4,C,26
4,C,22
4,C,10
4,C,24
4,C,24
4,C,26
4,C,22
4,C,24
4,C,22
4,C,1
4,C,24
4,C,25
4,C,23
4,C,25
4,C,22
4,C,23
4,C,23
4,C,10
4,C,10
4,C,24
4,C,22
4,C,26
4,C,25
4,C,24
4,C,26
4,C,10
4,C,10
4,C,22
4,C,26
4,C,15
4,C,26
4,C,10
4,C,24
4,C,22
4,C,15
4,C,24
4,C,17
4,C,24
4,C,28
4,C,24
4,C,23
4,C,25
4,C,26
4,C,24
4,C,1
4,C,28
4,C,25
4,C,2
4,C,17
4,C,24
4,C,24
4,C,15
4,C,22
4,C,26
4,C,1
4,C,27
4,C,26
4,C,15
4,C,23
4,C,23
4,C,15
4,C,25
4,C,22
4,C,28
4,C,28
4,C,24
4,C,1
4,C,17
4,C,23
4,C,25
4,C,10
4,C,26
4,C,24
4,C,24
4,C,24
4,C,24
4,C,24
4,C,2
4,C,22
4,C,10
4,C,10
4,C,10
4,C,22
4,C,24
4,C,23
4,C,23
4,C,22
4,C,2
4,C,23
4,C,24
4,C,20
4,C,24
4,C,23
4,C,15
4,C,20
4,C,24
4,C,10
4,C,17
4,C,24
4,C,28
4,C,10
4,C,27
4,C,24
4,C,22
4,C,1
4,C,10
4,C,26
4,C,20
4,C,24
4,C,24
4,C,23
4,C,23
4,C,22
4,C,24
4,C,24
4,C,1
4,C,26
4,C,17
4,C,15
4,C,10
4,C,10
4,C,17
4,C,1
4,C,24
4,C,10
4,C,25
4,C,1
4,C,22
4,C,1
4,C,27
4,C,24
4,C,26
4,C,19
4,C,27
4,C,27
4,C,27
4,C,28
4,C,1
4,C,1
4,C,1
4,C,27
4,C,26
4,C,22
4,C,17
4,C,23
4,C,26
4,C,22
4,C,26
4,C,26
4,C,26
4,C,26
4,C,28
4,C,15
4,C,22
4,C,24
4,C,1
4,C,22
4,C,26
4,C,22
4,C,26
4,C,1
4,C,15
4,C,28
4,C,10
4,C,24
4,C,24
4,C,17
4,C,22
4,C,28
4,C,24
4,C,25
4,C,26
4,C,25
4,C,22
4,C,22
4,C,10
4,C,22
4,C,10
4,C,24
4,C,24
4,C,24
4,C,17
4,C,10
4,C,10
4,C,17
4,C,24
4,C,10
4,C,17
4,C,23
4,C,24
4,C,23
4,C,17
4,C,24
4,C,26
4,C,23
4,C,1
4,C,10
4,C,24
4,C,24
4,C,22
4,C,17
4,C,23
4,C,25
4,C,10
4,C,24
4,C,22
4,C,10
4,C,24
4,C,10
4,C,24
4,C,23
4,C,15
4,C,24
4,C,1
4,C,28
4,C,24
4,C,24
4,C,17
4,C,10
4,C,17
4,C,24
4,C,24
4,C,25
4,C,17
4,C,24
4,C,28
4,C,22
4,C,1
4,C,10
4,C,24
4,C,24
4,C,24
4,C,24
4,C,26
4,C,24
4,C,10
4,C,24
4,C,20
4,C,10
4,C,22
4,C,23
4,C,26
4,C,24
4,C,24
4,C,24
4,C,24
4,C,17
4,C,22
4,C,24
4,C,24
4,C,25
4,C,24
4,C,23
4,C,24
4,C,25
4,C,24
4,C,1
4,C,25
4,C,22
4,C,24
4,C,22
4,C,24
4,C,26
4,C,24
4,C,22
4,C,24
4,C,25
4,C,26
4,C,17
4,C,24
4,C,1
4,C,25
4,C,24
4,C,17
4,C,1
4,C,24
4,C,25
4,C,25
4,C,26
4,C,2
4,C,17
4,C,2
4,C,22
4,C,24
4,C,24
4,C,24
4,C,23
4,C,25
4,C,17
4,C,25
4,C,24
4,C,22
4,C,24
4,C,25
4,C,28
4,C,22
4,C,1
4,C,20
4,C,15
4,C,25
4,C,19
4,C,27
4,C,17
4,C,26
4,C,25
4,C,26
4,C,23
4,C,10
4,C,10
4,C,22
4,C,22
4,C,24
4,C,22
4,C,24
4,C,1
4,C,17
4,C,23
4,C,1
4,C,24
4,C,23
4,C,17
4,C,26
4,C,23
4,C,29
4,C,24
4,C,24
4,C,28
4,C,28
4,C,28
4,C,26
4,C,24
